family	rt_aa_len	cumulative_pct	n_exact_rt	unit	denominator
RVT-DGRs	451	89.5705	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	453	90.0619	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	456	90.5756	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	461	91.205	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	464	91.5623	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	468	92.0524	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	473	92.8302	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	475	93.0378	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	480	93.5239	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	488	94.0324	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	494	94.5212	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	501	95.1058	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	507	95.5118	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	518	96.0269	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	529	96.5012	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	546	97.1476	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	558	97.4997	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	597	98.0042	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	661	98.4996	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	781	99.0015	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	994	99.4994	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-DGRs	5001	100.0	76111	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	20	0.0027	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	53	0.5268	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	65	1.003	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	73	1.5326	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	79	2.0649	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	84	2.5761	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	89	3.1135	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	93	3.5219	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	98	4.0137	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	103	4.5382	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	108	5.0256	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	113	5.556	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	118	6.114	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	122	6.5847	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	126	7.0442	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	130	7.5242	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	134	8.0055	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	138	8.5479	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	142	9.0732	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	146	9.5922	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	149	10.0209	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	153	10.5653	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	157	11.082	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	160	11.525	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	164	12.0897	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	167	12.5296	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	171	13.1508	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	174	13.6242	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	177	14.0825	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	180	14.6019	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	183	15.1159	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	186	15.6529	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	189	16.1267	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	192	16.6033	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	195	17.0923	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	198	17.6028	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	201	18.1105	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	204	18.5949	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	207	19.0773	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	210	19.5714	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	213	20.0589	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	216	20.5546	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	219	21.0312	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	223	21.6207	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	226	22.1067	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	229	22.5879	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	232	23.0579	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	235	23.5602	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	238	24.1073	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	241	24.6696	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	244	25.1757	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	246	25.5288	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	249	26.0061	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	253	26.6331	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	256	27.1627	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	259	27.651	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	262	28.126	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	265	28.5877	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	268	29.0553	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	271	29.5393	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	274	30.0077	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	278	30.6483	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	281	31.1237	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	284	31.6385	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	287	32.1377	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	290	32.6263	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	293	33.1201	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	296	33.5701	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	299	34.005	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	303	34.6117	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	306	35.0817	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	309	35.5076	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	313	36.0866	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	316	36.5332	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	320	37.1738	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	323	37.6142	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	326	38.1473	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	329	38.6191	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	331	39.0018	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	335	39.5797	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	338	40.0403	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	342	40.6517	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	345	41.0975	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	348	41.5164	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	352	42.0666	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	356	42.6086	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	359	43.0451	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	363	43.63	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	366	44.0949	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	369	44.5212	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	373	45.0652	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	377	45.5897	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	381	46.1114	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	384	46.5108	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	388	47.1394	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	391	47.6058	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	394	48.0968	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	397	48.5668	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	400	49.0348	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	404	49.6462	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	407	50.1282	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	410	50.7225	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	412	51.1725	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	413	51.5755	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	415	52.3073	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	416	52.7102	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	417	53.1568	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	418	53.5149	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	419	54.1048	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	420	54.7088	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	421	55.127	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	422	55.5096	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	424	56.3462	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	425	56.9779	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	426	57.4483	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	427	58.0737	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	429	58.7751	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	430	59.1203	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	431	59.8003	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	432	60.4562	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	433	60.8166	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	434	61.2791	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	435	61.6435	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	436	62.0959	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	438	62.8963	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	439	63.353	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	440	63.7996	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	441	64.3576	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	442	64.773	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	443	65.2671	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	444	65.6061	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	446	66.3819	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	447	66.6368	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	448	67.0884	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	450	67.6737	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	452	68.1277	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	454	68.6873	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	455	69.02	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	457	69.5726	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	459	70.1895	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	460	70.6267	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	462	71.3597	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	463	71.9278	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	464	72.7481	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	465	73.1475	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	467	73.7745	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	468	74.3512	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	469	74.6528	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	470	75.1025	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	472	75.6741	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	474	76.0813	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	476	76.5057	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	479	77.0575	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	482	77.5165	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	486	78.0582	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	489	78.6372	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	490	79.1204	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	492	79.6488	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	494	80.3296	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	495	80.5505	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	497	81.0146	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	500	81.5497	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	502	82.1147	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	505	82.5574	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	507	83.3476	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	508	83.5097	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	512	84.0268	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	518	84.5361	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	524	85.0969	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	530	85.5431	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	539	86.0118	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	547	86.5324	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	550	87.0265	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	553	87.5094	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	556	88.3362	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	557	88.6792	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	559	89.0143	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	563	89.5637	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	566	90.1256	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	569	90.5601	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	574	91.0959	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	579	91.53	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	586	92.0218	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	591	92.5253	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	597	93.019	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	601	93.5349	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	607	94.1097	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	612	94.5375	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	619	95.1852	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	623	95.6921	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	625	96.0514	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	627	96.5206	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	634	97.0618	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	636	97.568	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	643	98.0598	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	664	98.5017	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	751	98.9997	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	955	99.5004	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-GII	10449	100.0	256624	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	31	0.0119	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	77	0.5224	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	90	1.0685	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	104	1.5315	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	116	2.0302	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	127	2.5763	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	134	3.0393	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	140	3.5617	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	146	4.0841	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	151	4.5352	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	157	5.0695	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	161	5.5206	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	166	6.043	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	171	6.6128	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	174	7.0165	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	178	7.6932	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	180	8.2037	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	182	8.6549	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	184	9.0229	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	188	9.6047	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	191	10.1152	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	194	10.6732	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	197	11.1362	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	200	11.5992	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	203	12.0028	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	206	12.5371	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	209	13.1307	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	211	13.5225	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	215	14.1873	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	218	14.7335	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	220	15.0896	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	224	15.6832	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	226	16.0157	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	229	16.5262	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	232	17.0723	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	235	17.5353	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	239	18.0696	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	242	18.5326	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	246	19.0668	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	251	19.5299	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
RVT-UG2	254	20.0047	8423	exact RT sequences	exact RTs of that family (V-RT-SINGLE; MULTI separate)
